Voltage; Resistencia; CO2 PPM;CO2 PPM1 ; RH; Temp
0,25806;18375,00000;437,38228;2210,81647;44,40784;26,57909
0,25806;18375,00000;437,38228;2210,81647;44,38744;26,58367
0,25806;18375,00000;437,38228;2210,81647;44,32192;26,58787
0,25806;18375,00000;437,38228;2210,81647;44,26842;26,59588
0,25806;18375,00000;437,38228;2210,81647;44,22865;26,59531
0,25806;18375,00000;437,38228;2210,81647;44,21511;26,59397
0,25806;18375,00000;437,38228;2210,81647;44,25592;26,59969
0,25806;18375,00000;437,38228;2210,81647;44,20805;26,60294
0,25806;18375,00000;437,38228;2210,81647;44,29283;26,60809
0,25806;18375,00000;437,38228;2210,81647;44,24572;26,60675
0,25484;18620,25316;421,61537;2042,82842;44,03181;26,60255
0,25484;18620,25316;421,61537;2042,82842;44,13481;26,61057
0,25484;18620,25316;421,61537;2042,82842;44,14539;26,60904
0,25484;18620,25316;421,61537;2042,82842;44,00072;26,60694
0,25484;18620,25316;421,61537;2042,82842;44,00616;26,60809
0,25161;18871,79487;406,23706;1885,80809;43,98766;26,61152
0,25161;18871,79487;406,23706;1885,80809;43,95275;26,61152
0,25484;18620,25316;421,61537;2042,82842;43,91537;26,61152
0,25161;18871,79487;406,23706;1885,80809;43,93654;26,61934
0,25484;18620,25316;421,61537;2042,82842;43,98470;26,62067
0,25484;18620,25316;421,61537;2042,82842;44,02542;26,62773
0,25484;18620,25316;421,61537;2042,82842;43,99185;26,62373
0,25484;18620,25316;421,61537;2042,82842;43,97268;26,61896
0,25484;18620,25316;421,61537;2042,82842;44,01674;26,62029
0,25484;18620,25316;421,61537;2042,82842;44,03009;26,62411
0,25484;18620,25316;421,61537;2042,82842;44,08045;26,62678
0,25806;18375,00000;437,38228;2210,81647;44,13042;26,63116
0,25806;18375,00000;437,38228;2210,81647;44,16742;26,63422
0,25806;18375,00000;437,38228;2210,81647;44,16580;26,63803
0,25806;18375,00000;437,38228;2210,81647;44,14444;26,63536
0,25806;18375,00000;437,38228;2210,81647;44,15197;26,63364
0,25806;18375,00000;437,38228;2210,81647;44,19079;26,63536
0,25806;18375,00000;437,38228;2210,81647;44,23218;26,63937
0,25806;18375,00000;437,38228;2210,81647;44,24152;26,64719
0,25806;18375,00000;437,38228;2210,81647;44,24372;26,65195
0,25806;18375,00000;437,38228;2210,81647;44,21453;26,64795
0,25806;18375,00000;437,38228;2210,81647;44,24820;26,64337
0,25806;18375,00000;437,38228;2210,81647;44,30285;26,64452
0,25806;18375,00000;437,38228;2210,81647;44,34376;26,64833
0,25806;18375,00000;437,38228;2210,81647;44,36398;26,65520
0,25806;18375,00000;437,38228;2210,81647;44,41690;26,66016
0,25806;18375,00000;437,38228;2210,81647;44,47412;26,66264
0,25806;18375,00000;437,38228;2210,81647;44,49768;26,66702
0,25806;18375,00000;437,38228;2210,81647;44,47193;26,66874
0,25806;18375,00000;437,38228;2210,81647;44,48090;26,67351
0,25806;18375,00000;437,38228;2210,81647;44,43750;26,67866
0,25806;18375,00000;437,38228;2210,81647;44,53964;26,67770
0,25806;18375,00000;437,38228;2210,81647;44,55719;26,68419
0,25806;18375,00000;437,38228;2210,81647;44,58332;26,68343
0,25806;18375,00000;437,38228;2210,81647;44,67287;26,68610
0,25806;18375,00000;437,38228;2210,81647;44,72294;26,69411
0,25806;18375,00000;437,38228;2210,81647;44,69423;26,69983
0,25806;18375,00000;437,38228;2210,81647;44,67630;26,70345
0,25806;18375,00000;437,38228;2210,81647;44,65008;26,70898
0,25806;18375,00000;437,38228;2210,81647;44,62252;26,70784
0,25806;18375,00000;437,38228;2210,81647;44,73486;26,71623
0,25806;18375,00000;437,38228;2210,81647;44,72380;26,72119
0,25806;18375,00000;437,38228;2210,81647;44,71083;26,72501
0,25806;18375,00000;437,38228;2210,81647;44,60545;26,73054
0,25806;18375,00000;437,38228;2210,81647;44,73448;26,73187
0,25806;18375,00000;437,38228;2210,81647;44,76147;26,73340
0,25806;18375,00000;437,38228;2210,81647;44,74239;26,73454
0,25806;18375,00000;437,38228;2210,81647;44,71693;26,74255
0,25806;18375,00000;437,38228;2210,81647;44,75613;26,74427
0,25806;18375,00000;437,38228;2210,81647;44,78254;26,74847
0,25806;18375,00000;437,38228;2210,81647;44,82708;26,74942
0,25806;18375,00000;437,38228;2210,81647;44,81564;26,75419
0,25806;18375,00000;437,38228;2210,81647;44,79733;26,75056
0,25806;18375,00000;437,38228;2210,81647;44,90900;26,75247
0,25806;18375,00000;437,38228;2210,81647;44,87543;26,76105
0,25806;18375,00000;437,38228;2210,81647;44,87009;26,76697
0,25806;18375,00000;437,38228;2210,81647;44,92035;26,76487
0,25806;18375,00000;437,38228;2210,81647;44,87114;26,77269
0,25806;18375,00000;437,38228;2210,81647;44,87867;26,77460
0,25806;18375,00000;437,38228;2210,81647;45,04194;26,77364
0,25806;18375,00000;437,38228;2210,81647;45,02239;26,77135
0,25806;18375,00000;437,38228;2210,81647;44,98625;26,77517
0,25806;18375,00000;437,38228;2210,81647;44,92559;26,77994
0,25806;18375,00000;437,38228;2210,81647;44,90328;26,78661
0,25806;18375,00000;437,38228;2210,81647;44,99006;26,78089
0,25806;18375,00000;437,38228;2210,81647;45,03336;26,77822
0,25806;18375,00000;437,38228;2210,81647;45,03126;26,78127
0,25806;18375,00000;437,38228;2210,81647;44,97223;26,78261
0,25806;18375,00000;437,38228;2210,81647;44,91272;26,78165
0,25806;18375,00000;437,38228;2210,81647;44,83166;26,77555
0,25806;18375,00000;437,38228;2210,81647;44,70882;26,77097
0,25806;18375,00000;437,38228;2210,81647;44,80133;26,76544
0,25806;18375,00000;437,38228;2210,81647;44,82450;26,76067
0,25806;18375,00000;437,38228;2210,81647;44,84777;26,76105
0,25806;18375,00000;437,38228;2210,81647;44,86265;26,75991
0,25806;18375,00000;437,38228;2210,81647;44,83109;26,75323
0,25806;18375,00000;437,38228;2210,81647;44,89250;26,74351
0,25484;18620,25316;421,61537;2042,82842;44,90023;26,74446
0,25806;18375,00000;437,38228;2210,81647;44,91158;26,74389
0,25806;18375,00000;437,38228;2210,81647;44,86866;26,75285
0,25806;18375,00000;437,38228;2210,81647;44,88850;26,75533
0,25806;18375,00000;437,38228;2210,81647;44,89927;26,75571
0,25484;18620,25316;421,61537;2042,82842;44,85140;26,74751
0,25484;18620,25316;421,61537;2042,82842;44,81812;26,74561
0,25484;18620,25316;421,61537;2042,82842;44,68317;26,74885
0,25484;18620,25316;421,61537;2042,82842;44,68250;26,74751
0,25484;18620,25316;421,61537;2042,82842;44,69261;26,75419
0,25484;18620,25316;421,61537;2042,82842;44,67812;26,75400
0,25484;18620,25316;421,61537;2042,82842;44,58084;26,74770
0,25161;18871,79487;406,23706;1885,80809;44,46154;26,74313
0,25161;18871,79487;406,23706;1885,80809;44,43188;26,74122
0,25161;18871,79487;406,23706;1885,80809;44,41319;26,73340
0,25161;18871,79487;406,23706;1885,80809;44,42787;26,73016
0,25161;18871,79487;406,23706;1885,80809;44,44828;26,72749
0,25161;18871,79487;406,23706;1885,80809;44,51513;26,72520
0,25161;18871,79487;406,23706;1885,80809;44,44265;26,72615
0,25484;18620,25316;421,61537;2042,82842;44,51551;26,73683
0,25161;18871,79487;406,23706;1885,80809;44,60316;26,73626
0,25161;18871,79487;406,23706;1885,80809;44,54556;26,73512
0,25161;18871,79487;406,23706;1885,80809;44,45629;26,73340
0,25161;18871,79487;406,23706;1885,80809;44,41652;26,72825
0,25161;18871,79487;406,23706;1885,80809;44,38667;26,72577
0,25161;18871,79487;406,23706;1885,80809;44,25383;26,71700
0,25161;18871,79487;406,23706;1885,80809;44,14921;26,70689
0,25161;18871,79487;406,23706;1885,80809;44,11860;26,70078
0,25161;18871,79487;406,23706;1885,80809;44,29951;26,69811
0,25161;18871,79487;406,23706;1885,80809;44,34738;26,69983
0,25161;18871,79487;406,23706;1885,80809;44,40231;26,69888
0,25161;18871,79487;406,23706;1885,80809;44,43026;26,70403
0,25161;18871,79487;406,23706;1885,80809;44,42797;26,70345
0,25161;18871,79487;406,23706;1885,80809;44,44351;26,70612
0,25161;18871,79487;406,23706;1885,80809;44,44427;26,71108
0,25484;18620,25316;421,61537;2042,82842;44,44447;26,71318
0,25161;18871,79487;406,23706;1885,80809;44,33699;26,72348
0,25161;18871,79487;406,23706;1885,80809;44,41071;26,72176
0,25161;18871,79487;406,23706;1885,80809;44,43455;26,70612
0,25161;18871,79487;406,23706;1885,80809;44,45019;26,69258
0,25161;18871,79487;406,23706;1885,80809;44,56892;26,69334
0,25161;18871,79487;406,23706;1885,80809;44,60135;26,69735
0,25161;18871,79487;406,23706;1885,80809;44,63139;26,70116
0,25161;18871,79487;406,23706;1885,80809;44,48996;26,69430
0,25161;18871,79487;406,23706;1885,80809;44,44408;26,69640
0,25161;18871,79487;406,23706;1885,80809;44,31505;26,69544
0,25161;18871,79487;406,23706;1885,80809;44,20414;26,69182
0,25161;18871,79487;406,23706;1885,80809;44,17210;26,68972
0,25161;18871,79487;406,23706;1885,80809;44,07682;26,68381
0,25484;18620,25316;421,61537;2042,82842;44,13204;26,68419
0,25484;18620,25316;421,61537;2042,82842;44,01207;26,67618
0,25161;18871,79487;406,23706;1885,80809;44,08731;26,67618
0,25161;18871,79487;406,23706;1885,80809;44,06242;26,67618
0,25161;18871,79487;406,23706;1885,80809;43,93835;26,66874
0,25161;18871,79487;406,23706;1885,80809;43,96172;26,66531
0,25161;18871,79487;406,23706;1885,80809;43,95494;26,66130
0,25161;18871,79487;406,23706;1885,80809;44,12537;26,65977
0,25161;18871,79487;406,23706;1885,80809;44,05499;26,65443
0,25161;18871,79487;406,23706;1885,80809;43,91470;26,64967
0,25161;18871,79487;406,23706;1885,80809;43,90354;26,64547
0,25161;18871,79487;406,23706;1885,80809;43,91737;26,64719
0,25161;18871,79487;406,23706;1885,80809;43,90326;26,64890
0,25161;18871,79487;406,23706;1885,80809;43,92433;26,65138
0,25161;18871,79487;406,23706;1885,80809;43,97516;26,65062
0,25161;18871,79487;406,23706;1885,80809;44,04812;26,65405
0,25161;18871,79487;406,23706;1885,80809;44,15636;26,65939
0,25161;18871,79487;406,23706;1885,80809;44,21244;26,66702
0,25484;18620,25316;421,61537;2042,82842;44,21043;26,67122
0,25161;18871,79487;406,23706;1885,80809;44,08903;26,65939
0,25484;18620,25316;421,61537;2042,82842;44,02208;26,66321
0,25161;18871,79487;406,23706;1885,80809;44,02142;26,65653
0,25484;18620,25316;421,61537;2042,82842;44,07482;26,65825
0,25484;18620,25316;421,61537;2042,82842;44,10515;26,66397
0,25484;18620,25316;421,61537;2042,82842;44,12193;26,66836
0,25484;18620,25316;421,61537;2042,82842;44,14434;26,67084
0,25484;18620,25316;421,61537;2042,82842;44,17543;26,67179
0,25484;18620,25316;421,61537;2042,82842;44,07501;26,67332
0,25484;18620,25316;421,61537;2042,82842;44,06824;26,66645
0,25484;18620,25316;421,61537;2042,82842;44,11011;26,66740
0,25484;18620,25316;421,61537;2042,82842;44,14930;26,66435
0,25484;18620,25316;421,61537;2042,82842;44,17143;26,66817
0,25484;18620,25316;421,61537;2042,82842;44,22741;26,67122
0,25484;18620,25316;421,61537;2042,82842;44,26222;26,67656
0,25484;18620,25316;421,61537;2042,82842;44,26880;26,68457
0,25484;18620,25316;421,61537;2042,82842;44,26050;26,68877
0,25806;18375,00000;437,38228;2210,81647;44,29131;26,69411
0,25806;18375,00000;437,38228;2210,81647;44,28644;26,69678
0,25806;18375,00000;437,38228;2210,81647;44,27919;26,70155
0,25484;18620,25316;421,61537;2042,82842;44,28291;26,70403
0,25484;18620,25316;421,61537;2042,82842;44,26556;26,70650
0,25484;18620,25316;421,61537;2042,82842;44,25974;26,71070
0,25806;18375,00000;437,38228;2210,81647;44,29474;26,71547
0,25484;18620,25316;421,61537;2042,82842;44,25049;26,71490
0,25484;18620,25316;421,61537;2042,82842;44,14873;26,70155
0,25484;18620,25316;421,61537;2042,82842;44,17458;26,70612
0,25484;18620,25316;421,61537;2042,82842;44,20023;26,71185
0,25484;18620,25316;421,61537;2042,82842;44,23170;26,71413
0,25484;18620,25316;421,61537;2042,82842;44,31448;26,72157
0,25484;18620,25316;421,61537;2042,82842;44,34557;26,72176
0,25484;18620,25316;421,61537;2042,82842;44,36188;26,72386
0,25806;18375,00000;437,38228;2210,81647;44,37332;26,72787
0,25806;18375,00000;437,38228;2210,81647;44,40050;26,72920
0,25806;18375,00000;437,38228;2210,81647;44,40365;26,73206
0,25806;18375,00000;437,38228;2210,81647;44,39602;26,72253
0,25806;18375,00000;437,38228;2210,81647;44,35787;26,72710
0,25806;18375,00000;437,38228;2210,81647;44,33813;26,72424
0,25806;18375,00000;437,38228;2210,81647;44,31581;26,72539
0,25806;18375,00000;437,38228;2210,81647;44,32878;26,71146
0,25806;18375,00000;437,38228;2210,81647;44,31181;26,69258
0,25806;18375,00000;437,38228;2210,81647;44,32049;26,69544
0,25806;18375,00000;437,38228;2210,81647;44,32135;26,68819
0,25806;18375,00000;437,38228;2210,81647;44,38295;26,67046
0,25806;18375,00000;437,38228;2210,81647;44,40861;26,66130
0,25806;18375,00000;437,38228;2210,81647;44,31982;26,65348
0,25806;18375,00000;437,38228;2210,81647;44,35253;26,64795
0,25806;18375,00000;437,38228;2210,81647;44,46859;26,64051
0,25806;18375,00000;437,38228;2210,81647;44,56863;26,63155
0,25806;18375,00000;437,38228;2210,81647;44,58685;26,63116
0,25806;18375,00000;437,38228;2210,81647;44,56577;26,63116
0,25806;18375,00000;437,38228;2210,81647;44,53487;26,63631
0,25806;18375,00000;437,38228;2210,81647;44,47927;26,64623
0,25806;18375,00000;437,38228;2210,81647;44,47241;26,65005
0,25806;18375,00000;437,38228;2210,81647;44,47784;26,64623
0,25806;18375,00000;437,38228;2210,81647;44,44304;26,63918
0,25806;18375,00000;437,38228;2210,81647;44,48595;26,64280
0,25806;18375,00000;437,38228;2210,81647;44,52915;26,63918
0,25806;18375,00000;437,38228;2210,81647;44,56959;26,64337
0,25806;18375,00000;437,38228;2210,81647;44,58656;26,64394
0,25806;18375,00000;437,38228;2210,81647;44,57159;26,64967
0,25806;18375,00000;437,38228;2210,81647;44,60363;26,65062
0,25806;18375,00000;437,38228;2210,81647;44,61088;26,65405
0,26129;18135,80247;453,54311;2390,39792;44,66047;26,66302
0,26129;18135,80247;453,54311;2390,39792;44,65332;26,66054
0,25806;18375,00000;437,38228;2210,81647;44,63062;26,66264
0,26129;18135,80247;453,54311;2390,39792;44,61718;26,66702
0,26129;18135,80247;453,54311;2390,39792;44,64235;26,67580
0,26129;18135,80247;453,54311;2390,39792;44,55757;26,67828
0,26129;18135,80247;453,54311;2390,39792;44,68470;26,68133
0,26129;18135,80247;453,54311;2390,39792;44,71598;26,68839
0,26129;18135,80247;453,54311;2390,39792;44,76500;26,68457
0,26129;18135,80247;453,54311;2390,39792;44,76357;26,68514
0,26129;18135,80247;453,54311;2390,39792;44,76023;26,68648
0,26129;18135,80247;453,54311;2390,39792;44,74878;26,69106
0,26129;18135,80247;453,54311;2390,39792;44,75880;26,69086
0,26129;18135,80247;453,54311;2390,39792;44,74697;26,69601
0,26129;18135,80247;453,54311;2390,39792;44,72475;26,69468
0,26129;18135,80247;453,54311;2390,39792;44,68050;26,68819
0,26129;18135,80247;453,54311;2390,39792;44,64703;26,69258
0,26129;18135,80247;453,54311;2390,39792;44,64989;26,69296
0,26129;18135,80247;453,54311;2390,39792;44,63511;26,69411
0,26129;18135,80247;453,54311;2390,39792;44,60974;26,68514
0,26129;18135,80247;453,54311;2390,39792;44,65361;26,68304
0,26129;18135,80247;453,54311;2390,39792;44,63615;26,68381
0,26129;18135,80247;453,54311;2390,39792;44,57922;26,67465
0,26129;18135,80247;453,54311;2390,39792;44,57607;26,67007
0,26129;18135,80247;453,54311;2390,39792;44,59200;26,67046
0,26129;18135,80247;453,54311;2390,39792;44,59648;26,67732
0,26129;18135,80247;453,54311;2390,39792;44,60478;26,67904
0,26129;18135,80247;453,54311;2390,39792;44,62051;26,68514
0,26129;18135,80247;453,54311;2390,39792;44,61279;26,68591
0,26129;18135,80247;453,54311;2390,39792;44,62290;26,69220
0,26129;18135,80247;453,54311;2390,39792;44,60154;26,69773
0,26129;18135,80247;453,54311;2390,39792;44,56959;26,69888
0,26129;18135,80247;453,54311;2390,39792;44,50760;26,70517
0,26129;18135,80247;453,54311;2390,39792;44,49358;26,70574
0,26129;18135,80247;453,54311;2390,39792;44,49968;26,70441
0,26129;18135,80247;453,54311;2390,39792;44,54565;26,70746
0,26129;18135,80247;453,54311;2390,39792;44,46030;26,69735
0,26129;18135,80247;453,54311;2390,39792;44,52105;26,69182
0,26129;18135,80247;453,54311;2390,39792;44,56511;26,68686
0,26129;18135,80247;453,54311;2390,39792;44,56587;26,68877
0,26129;18135,80247;453,54311;2390,39792;44,57321;26,69048
0,26129;18135,80247;453,54311;2390,39792;44,58990;26,69907
0,26129;18135,80247;453,54311;2390,39792;44,60535;26,70650
0,26129;18135,80247;453,54311;2390,39792;44,59028;26,71318
0,26129;18135,80247;453,54311;2390,39792;44,60154;26,71585
0,26129;18135,80247;453,54311;2390,39792;44,56558;26,72291
0,26129;18135,80247;453,54311;2390,39792;44,56129;26,72577
0,26129;18135,80247;453,54311;2390,39792;44,60545;26,72253
0,26129;18135,80247;453,54311;2390,39792;44,63930;26,72749
0,26129;18135,80247;453,54311;2390,39792;44,64607;26,73016
0,26452;17902,43902;470,10321;2582,22659;44,56348;26,73473
0,26452;17902,43902;470,10321;2582,22659;44,67983;26,73759
0,26452;17902,43902;470,10321;2582,22659;44,59906;26,73721
0,26452;17902,43902;470,10321;2582,22659;44,65103;26,74179
0,26129;18135,80247;453,54311;2390,39792;44,61699;26,74427
0,26129;18135,80247;453,54311;2390,39792;44,53926;26,75076
0,26129;18135,80247;453,54311;2390,39792;44,50731;26,75705
0,26129;18135,80247;453,54311;2390,39792;44,47947;26,75991
0,26129;18135,80247;453,54311;2390,39792;44,45429;26,76888
0,26129;18135,80247;453,54311;2390,39792;44,48528;26,76373
0,26129;18135,80247;453,54311;2390,39792;44,47632;26,75819
0,26129;18135,80247;453,54311;2390,39792;44,42711;26,75762
0,26129;18135,80247;453,54311;2390,39792;44,50569;26,76353
0,26129;18135,80247;453,54311;2390,39792;44,54889;26,77212
0,26129;18135,80247;453,54311;2390,39792;44,54679;26,76964
0,26129;18135,80247;453,54311;2390,39792;44,52877;26,76716
0,26129;18135,80247;453,54311;2390,39792;44,46392;26,76792
0,26129;18135,80247;453,54311;2390,39792;44,42968;26,76487
0,26129;18135,80247;453,54311;2390,39792;44,30990;26,77174
0,26129;18135,80247;453,54311;2390,39792;44,32354;26,76888
0,26129;18135,80247;453,54311;2390,39792;44,26527;26,77002
0,26129;18135,80247;453,54311;2390,39792;44,13939;26,76830
0,26129;18135,80247;453,54311;2390,39792;44,30628;26,77555
0,26129;18135,80247;453,54311;2390,39792;44,36684;26,77956
0,26129;18135,80247;453,54311;2390,39792;44,38238;26,78604
0,26129;18135,80247;453,54311;2390,39792;44,35911;26,78871
0,26129;18135,80247;453,54311;2390,39792;44,30685;26,79005
0,26129;18135,80247;453,54311;2390,39792;44,21263;26,79291
0,26129;18135,80247;453,54311;2390,39792;44,29255;26,79558
0,26129;18135,80247;453,54311;2390,39792;44,35301;26,80073
0,26129;18135,80247;453,54311;2390,39792;44,37952;26,80664
0,26129;18135,80247;453,54311;2390,39792;44,39926;26,81122
0,26129;18135,80247;453,54311;2390,39792;44,40269;26,81427
0,26129;18135,80247;453,54311;2390,39792;44,33994;26,81999
0,26129;18135,80247;453,54311;2390,39792;44,34872;26,82438
0,25806;18375,00000;437,38228;2210,81647;44,35167;26,82972
0,26129;18135,80247;453,54311;2390,39792;44,34471;26,83067
0,26129;18135,80247;453,54311;2390,39792;44,31419;26,83601
0,26129;18135,80247;453,54311;2390,39792;44,07454;26,83735
0,25806;18375,00000;437,38228;2210,81647;43,93082;26,84269
0,25806;18375,00000;437,38228;2210,81647;43,89992;26,84402
0,25806;18375,00000;437,38228;2210,81647;43,92958;26,84307
0,25806;18375,00000;437,38228;2210,81647;44,01865;26,84307
0,25806;18375,00000;437,38228;2210,81647;43,95380;26,83601
0,25806;18375,00000;437,38228;2210,81647;43,99929;26,83601
0,25806;18375,00000;437,38228;2210,81647;43,92405;26,84116
0,25806;18375,00000;437,38228;2210,81647;43,88638;26,84650
0,25806;18375,00000;437,38228;2210,81647;43,90707;26,84822
0,25806;18375,00000;437,38228;2210,81647;43,93167;26,85204
0,25806;18375,00000;437,38228;2210,81647;43,99748;26,85776
0,25806;18375,00000;437,38228;2210,81647;44,05737;26,85719
0,25806;18375,00000;437,38228;2210,81647;44,09313;26,86462
0,25806;18375,00000;437,38228;2210,81647;43,98928;26,86749
0,25806;18375,00000;437,38228;2210,81647;43,97535;26,86920
0,25806;18375,00000;437,38228;2210,81647;43,96048;26,87473
0,25484;18620,25316;421,61537;2042,82842;43,92452;26,87969
0,25484;18620,25316;421,61537;2042,82842;43,95361;26,88274
0,25484;18620,25316;421,61537;2042,82842;43,96477;26,88179
0,25484;18620,25316;421,61537;2042,82842;43,96038;26,88789
0,25484;18620,25316;421,61537;2042,82842;43,89858;26,88103
0,25484;18620,25316;421,61537;2042,82842;43,62431;26,87836
0,25806;18375,00000;437,38228;2210,81647;43,47019;26,87225
0,25484;18620,25316;421,61537;2042,82842;43,40582;26,87111
0,25484;18620,25316;421,61537;2042,82842;43,41164;26,86634
0,25484;18620,25316;421,61537;2042,82842;43,52665;26,86329
0,25484;18620,25316;421,61537;2042,82842;43,66617;26,86310
0,25484;18620,25316;421,61537;2042,82842;43,79168;26,86749
0,25484;18620,25316;421,61537;2042,82842;43,87579;26,87569
0,25484;18620,25316;421,61537;2042,82842;43,86854;26,87969
0,25484;18620,25316;421,61537;2042,82842;43,70632;26,88007
0,25806;18375,00000;437,38228;2210,81647;43,59331;26,88313
0,25806;18375,00000;437,38228;2210,81647;43,63632;26,88351
0,25484;18620,25316;421,61537;2042,82842;43,74208;26,88751
0,25484;18620,25316;421,61537;2042,82842;43,76707;26,88713
0,25484;18620,25316;421,61537;2042,82842;43,66646;26,88408
0,25806;18375,00000;437,38228;2210,81647;43,52732;26,87607
0,25806;18375,00000;437,38228;2210,81647;43,50052;26,87893
0,25484;18620,25316;421,61537;2042,82842;43,39981;26,86977
0,25806;18375,00000;437,38228;2210,81647;43,36357;26,87149
0,25806;18375,00000;437,38228;2210,81647;43,34774;26,87111
0,25484;18620,25316;421,61537;2042,82842;43,33820;26,87435
0,25484;18620,25316;421,61537;2042,82842;43,52484;26,88007
0,25484;18620,25316;421,61537;2042,82842;43,25590;26,87359
0,25484;18620,25316;421,61537;2042,82842;43,13507;26,86939
0,25161;18871,79487;406,23706;1885,80809;43,18438;26,87092
0,25484;18620,25316;421,61537;2042,82842;43,29376;26,87149
0,25161;18871,79487;406,23706;1885,80809;43,41307;26,87321
0,25161;18871,79487;406,23706;1885,80809;43,49928;26,87874
0,25161;18871,79487;406,23706;1885,80809;43,57662;26,88351
0,25161;18871,79487;406,23706;1885,80809;43,49546;26,88007
0,25161;18871,79487;406,23706;1885,80809;43,54563;26,87969
0,25161;18871,79487;406,23706;1885,80809;43,59331;26,88522
0,25161;18871,79487;406,23706;1885,80809;43,63508;26,88961
0,25161;18871,79487;406,23706;1885,80809;43,53266;26,88751
0,25161;18871,79487;406,23706;1885,80809;43,46972;26,88789
0,25161;18871,79487;406,23706;1885,80809;43,50100;26,88999
0,25161;18871,79487;406,23706;1885,80809;43,47754;26,88885
0,25161;18871,79487;406,23706;1885,80809;43,44330;26,89400
0,25161;18871,79487;406,23706;1885,80809;43,41249;26,89838
0,25161;18871,79487;406,23706;1885,80809;43,22672;26,89476
0,25161;18871,79487;406,23706;1885,80809;43,24074;26,89056
0,25161;18871,79487;406,23706;1885,80809;43,27993;26,89819
0,25161;18871,79487;406,23706;1885,80809;43,32228;26,89781
0,24839;19129,87013;391,24204;1739,15700;43,39161;26,90010
0,25161;18871,79487;406,23706;1885,80809;43,50691;26,90296
0,25161;18871,79487;406,23706;1885,80809;43,51063;26,91002
0,25161;18871,79487;406,23706;1885,80809;43,41211;26,91040
0,25161;18871,79487;406,23706;1885,80809;43,29329;26,90811
0,25161;18871,79487;406,23706;1885,80809;43,37883;26,91422
0,25161;18871,79487;406,23706;1885,80809;43,45818;26,91460
0,25161;18871,79487;406,23706;1885,80809;43,41812;26,91650
0,25161;18871,79487;406,23706;1885,80809;43,12239;26,91555
0,25161;18871,79487;406,23706;1885,80809;43,16301;26,90945
0,25161;18871,79487;406,23706;1885,80809;43,25132;26,91479
0,25161;18871,79487;406,23706;1885,80809;43,33658;26,91631
0,25161;18871,79487;406,23706;1885,80809;43,30597;26,92280
0,25161;18871,79487;406,23706;1885,80809;43,30149;26,92356
0,25161;18871,79487;406,23706;1885,80809;43,28518;26,92680
0,25161;18871,79487;406,23706;1885,80809;43,33200;26,92585
0,24839;19129,87013;391,24204;1739,15700;43,30549;26,93233
0,24839;19129,87013;391,24204;1739,15700;43,21384;26,92738
0,24839;19129,87013;391,24204;1739,15700;43,04485;26,91689
0,24839;19129,87013;391,24204;1739,15700;42,89036;26,91593
0,24839;19129,87013;391,24204;1739,15700;42,76094;26,91383
0,24839;19129,87013;391,24204;1739,15700;42,85316;26,92108
0,24839;19129,87013;391,24204;1739,15700;43,01319;26,92547
0,24839;19129,87013;391,24204;1739,15700;43,12601;26,92890
0,24839;19129,87013;391,24204;1739,15700;43,19077;26,93233
0,24839;19129,87013;391,24204;1739,15700;43,17942;26,93539
0,24839;19129,87013;391,24204;1739,15700;43,17474;26,93596
0,24839;19129,87013;391,24204;1739,15700;43,24141;26,93958
0,24839;19129,87013;391,24204;1739,15700;43,27850;26,94054
0,24839;19129,87013;391,24204;1739,15700;43,23893;26,94893
0,24839;19129,87013;391,24204;1739,15700;43,11571;26,94550
0,24839;19129,87013;391,24204;1739,15700;42,97600;26,94454
0,24839;19129,87013;391,24204;1739,15700;42,98344;26,94416
0,24839;19129,87013;391,24204;1739,15700;42,88969;26,94798
0,24839;19129,87013;391,24204;1739,15700;42,92059;26,95007
0,24839;19129,87013;391,24204;1739,15700;43,01643;26,95293
0,24839;19129,87013;391,24204;1739,15700;42,96837;26,96228
0,24839;19129,87013;391,24204;1739,15700;43,02797;26,96304
0,24839;19129,87013;391,24204;1739,15700;43,14194;26,96476
0,24839;19129,87013;391,24204;1739,15700;43,18962;26,97239
0,24839;19129,87013;391,24204;1739,15700;43,22109;26,97372
0,24839;19129,87013;391,24204;1739,15700;43,23902;26,97697
0,24839;19129,87013;391,24204;1739,15700;43,24150;26,97525
0,24839;19129,87013;391,24204;1739,15700;43,05525;26,97773
0,24516;19394,73684;376,62505;1602,30304;43,02225;26,97906
0,24516;19394,73684;376,62505;1602,30304;42,98182;26,98326
0,24516;19394,73684;376,62505;1602,30304;43,05639;26,98669
0,24839;19129,87013;391,24204;1739,15700;43,17026;26,98593
0,24839;19129,87013;391,24204;1739,15700;43,11953;26,98765
0,24839;19129,87013;391,24204;1739,15700;42,95740;26,98669
0,24839;19129,87013;391,24204;1739,15700;42,84449;26,98574
0,24839;19129,87013;391,24204;1739,15700;42,81025;26,98746
0,24839;19129,87013;391,24204;1739,15700;42,83018;26,97983
0,24839;19129,87013;391,24204;1739,15700;42,89236;26,98708
0,24839;19129,87013;391,24204;1739,15700;42,90018;26,98879
0,24839;19129,87013;391,24204;1739,15700;42,89188;26,98593
0,24839;19129,87013;391,24204;1739,15700;42,81836;26,98460
0,24839;19129,87013;391,24204;1739,15700;42,82494;26,97868
0,24839;19129,87013;391,24204;1739,15700;42,90419;26,98193
0,24839;19129,87013;391,24204;1739,15700;42,98296;26,98154
